"","Estimate","2.5 %","97.5 %","iteration","predictor"
"countryFrance",1.26976939399104,1.1117746917154,1.44688877634269,229,"countryFrance"
"countryGermany",0.82513274047079,0.731875095007935,0.928828681639434,229,"countryGermany"
"skintone:countryEngland",1.03256133209375,0.930702683370858,1.14520264514232,229,"skintone:countryEngland"
"skintone:countryFrance",0.881788761444567,0.777870985791741,0.997848600969758,229,"skintone:countryFrance"
"skintone:countryGermany",1.19177103822064,1.05379305057324,1.3438353813412,229,"skintone:countryGermany"
"(Intercept)",0.00273433319674381,0.00239523642237231,0.00311487363935699,230,"(Intercept)"
"skintone",1.09565449339299,1.02219095745931,1.17332165184002,230,"skintone"
"totalYellows",1.01292715754086,1.00974226265667,1.0161284779595,230,"totalYellows"
"height",1.08899704566555,1.00997645165866,1.17439191594733,230,"height"
"age",1.17464931079212,1.08198522448959,1.27549428598478,230,"age"
"wins.loss",0.791630527281128,0.734852944687971,0.85178006759343,230,"wins.loss"
"goals",1.18040908961771,1.08892434774125,1.27880242632666,230,"goals"
"posD",1.26537471623365,1.12152208293427,1.4278956677453,230,"posD"
"posG",1.62827645398366,1.31433893937195,2.00897262597327,230,"posG"
"posM",0.745048659231086,0.653842827033072,0.848297406294997,230,"posM"
"countryEngland",0.867263400317801,0.773316459433063,0.971033213248716,230,"countryEngland"
"countryFrance",1.21760985543365,1.06289240760773,1.39062645968151,230,"countryFrance"
"countryGermany",0.844500245685426,0.750157821698522,0.94920974363334,230,"countryGermany"
"skintone:countryEngland",1.01339983057229,0.914145016249918,1.12263211563802,230,"skintone:countryEngland"
"skintone:countryFrance",0.906756778159728,0.804565352153426,1.02055838470497,230,"skintone:countryFrance"
"skintone:countryGermany",1.17827296986137,1.04811214089176,1.32172562931906,230,"skintone:countryGermany"
"(Intercept)",0.00269856882964395,0.00237322056950056,0.00306195302576676,231,"(Intercept)"
"skintone",1.11615929555287,1.04119897133146,1.19529919494694,231,"skintone"
"totalYellows",1.01373605231759,1.01067286295801,1.0168222860411,231,"totalYellows"
"height",1.12755407401719,1.0447433385226,1.21734969001669,231,"height"
"age",1.15977122875079,1.06854868618285,1.25902617990601,231,"age"
"wins.loss",0.772472484586431,0.718305214961057,0.829618795083428,231,"wins.loss"
"goals",1.16547994287569,1.07599687341888,1.26158219320041,231,"goals"
"posD",1.1936145048668,1.06056456429641,1.34334523072412,231,"posD"
"posG",1.57930590257071,1.27883350849838,1.94314730430519,231,"posG"
"posM",0.737873604066766,0.647609656342821,0.839931462808414,231,"posM"
"countryEngland",0.907642430003253,0.809011213012547,1.01661145722376,231,"countryEngland"
"countryFrance",1.23147876491417,1.07417951647435,1.40759089417295,231,"countryFrance"
"countryGermany",0.805149405267446,0.714741048423467,0.905557577872899,231,"countryGermany"
"skintone:countryEngland",1.00547320365089,0.912008229739028,1.10838128909814,231,"skintone:countryEngland"
"skintone:countryFrance",0.869826339156401,0.769346556956567,0.981665457823485,231,"skintone:countryFrance"
"skintone:countryGermany",1.18667208859607,1.05688737677521,1.32950937124463,231,"skintone:countryGermany"
"(Intercept)",0.00275968589538263,0.00242678685245724,0.00313164205053386,232,"(Intercept)"
"skintone",1.10704348202896,1.03413361669426,1.18408829700488,232,"skintone"
"totalYellows",1.0139075206663,1.01086730999615,1.01697386126148,232,"totalYellows"
"height",1.1083815755157,1.02899754706813,1.19417237116397,232,"height"
"age",1.20449829087306,1.10964528111797,1.30772509354372,232,"age"
"wins.loss",0.797489962955404,0.741344551548451,0.856837211816801,232,"wins.loss"
"goals",1.13682529700478,1.04758075658626,1.23300799453047,232,"goals"
"posD",1.20969244997774,1.07368745929063,1.36299952253495,232,"posD"
"posG",1.64737838099197,1.32967472350961,2.03345053639638,232,"posG"
"posM",0.742365736597471,0.651464108667061,0.845342339920066,232,"posM"
"countryEngland",0.852051517027103,0.758337944783877,0.955774933656351,232,"countryEngland"
"countryFrance",1.29690370483403,1.13457563865882,1.47886107333441,232,"countryFrance"
"countryGermany",0.802979567637393,0.713293277970144,0.902557844613892,232,"countryGermany"
"skintone:countryEngland",1.03048918972262,0.930056679815065,1.14132356764887,232,"skintone:countryEngland"
"skintone:countryFrance",0.85978559595935,0.76405231642277,0.966176467476184,232,"skintone:countryFrance"
"skintone:countryGermany",1.16758104742201,1.04242157834359,1.30503091340743,232,"skintone:countryGermany"
"(Intercept)",0.00284314205100301,0.0025006105778249,0.00322592685932618,233,"(Intercept)"
"skintone",1.1230289986827,1.04914811570379,1.20113656703101,233,"skintone"
"totalYellows",1.0133960089129,1.01024939329136,1.01656640741222,233,"totalYellows"
"height",1.07823094209104,0.998598874520125,1.16431871624008,233,"height"
"age",1.14296196789972,1.05291245825942,1.24092303320173,233,"age"
"wins.loss",0.789312101294238,0.73496260992912,0.846390763882045,233,"wins.loss"
"goals",1.12451955189535,1.0381564849168,1.21721207641967,233,"goals"
"posD",1.1840821855503,1.0498893050563,1.33527736673175,233,"posD"
"posG",1.59324619606468,1.29040927241352,1.96063886139288,233,"posG"
"posM",0.751875396659813,0.660264369178367,0.855486134482111,233,"posM"
"countryEngland",0.898797454756016,0.800280949111394,1.00775491156743,233,"countryEngland"
"countryFrance",1.28509170669831,1.12419193743628,1.46504481949213,233,"countryFrance"
"countryGermany",0.788264853666298,0.699923011238638,0.886298407233522,233,"countryGermany"
"skintone:countryEngland",1.0094470376658,0.912691469242203,1.11597147072033,233,"skintone:countryEngland"
"skintone:countryFrance",0.862898685667997,0.768175927613089,0.968284874434794,233,"skintone:countryFrance"
"skintone:countryGermany",1.20411227973776,1.07034122538271,1.35117690662719,233,"skintone:countryGermany"
"(Intercept)",0.00267807818517536,0.00236457611491015,0.00302691552493089,234,"(Intercept)"
"skintone",1.10657070534068,1.03554443740048,1.18143388662903,234,"skintone"
"totalYellows",1.01414465047524,1.01123397442617,1.01707748766908,234,"totalYellows"
"height",1.0568613626193,0.980283413854857,1.13959926127188,234,"height"
"age",1.14788881038957,1.05849684147067,1.24503932315305,234,"age"
"wins.loss",0.787236388938358,0.736120166883165,0.840749908193043,234,"wins.loss"
"goals",1.15002585342516,1.05719552601014,1.2496603163818,234,"goals"
"posD",1.22049431355252,1.08237381174505,1.37640275747505,234,"posD"
"posG",1.63280624608383,1.31938846844412,2.0133503512099,234,"posG"
"posM",0.749445701322343,0.659443605145482,0.851160553868525,234,"posM"
"countryEngland",0.915328981364724,0.815533592077636,1.02557865453246,234,"countryEngland"
"countryFrance",1.31154066901077,1.15132570236854,1.49032133692859,234,"countryFrance"
"countryGermany",0.775812183343225,0.689238330532325,0.871734982365949,234,"countryGermany"
"skintone:countryEngland",0.964467028460318,0.872735549696257,1.06517157878558,234,"skintone:countryEngland"
"skintone:countryFrance",0.876553394619516,0.780085675907529,0.98331649542583,234,"skintone:countryFrance"
"skintone:countryGermany",1.17164164981981,1.04282285315517,1.31285564149029,234,"skintone:countryGermany"
"(Intercept)",0.00271047790137947,0.00238850810405984,0.00306940663223497,235,"(Intercept)"
"skintone",1.13128784294969,1.0570525227366,1.20971236438365,235,"skintone"
"totalYellows",1.01405610577986,1.01102247255089,1.01711149340407,235,"totalYellows"
"height",1.07675533394574,0.999870782166146,1.15974942879117,235,"height"
"age",1.17680191160691,1.08321383315631,1.27867575590115,235,"age"
"wins.loss",0.799862163413824,0.746236377330826,0.856187965610099,235,"wins.loss"
"goals",1.12963430480266,1.0440831984995,1.2211843650463,235,"goals"
"posD",1.21850026284277,1.08393043762654,1.36986715783616,235,"posD"
"posG",1.55705601838862,1.25968715390665,1.91793080636149,235,"posG"
"posM",0.747355652034113,0.657851705568397,0.848378100800475,235,"posM"
"countryEngland",0.861073321185188,0.768542877115947,0.963180816293103,235,"countryEngland"
"countryFrance",1.31726669647102,1.1549032316222,1.49862059696171,235,"countryFrance"
"countryGermany",0.799519057370187,0.710040836974273,0.898733400038305,235,"countryGermany"
"skintone:countryEngland",0.989347108576921,0.894923606927358,1.09319215456602,235,"skintone:countryEngland"
"skintone:countryFrance",0.864187175270785,0.767253026958002,0.971802967732383,235,"skintone:countryFrance"
"skintone:countryGermany",1.139154362191,1.01137008645815,1.27972794494949,235,"skintone:countryGermany"
"(Intercept)",0.00284232057619767,0.00249720620196516,0.00322835439795969,236,"(Intercept)"
"skintone",1.12274778373215,1.04749600775857,1.20246058969387,236,"skintone"
"totalYellows",1.01305521907769,1.00996422272903,1.01617285728265,236,"totalYellows"
"height",1.08195939791695,1.00197672237841,1.16846761837337,236,"height"
"age",1.1867253184327,1.0915768740926,1.29037881110318,236,"age"
"wins.loss",0.787999797056888,0.733741572981325,0.845077740195788,236,"wins.loss"
"goals",1.12998164987103,1.03819301691369,1.22904640708571,236,"goals"
"posD",1.2490352418219,1.10706967347525,1.40940177778285,236,"posD"
"posG",1.52244669534377,1.22547990096325,1.88457684263895,236,"posG"
"posM",0.770223734883963,0.675203151706815,0.878017455740669,236,"posM"
"countryEngland",0.893625258517536,0.795651728185196,1.00221960986664,236,"countryEngland"
"countryFrance",1.26948627065819,1.10776623377094,1.45128038985682,236,"countryFrance"
"countryGermany",0.805347384373284,0.714408339557639,0.906489077156625,236,"countryGermany"
"skintone:countryEngland",1.0198513737718,0.921092451257518,1.12875049286732,236,"skintone:countryEngland"
"skintone:countryFrance",0.845235908212218,0.748653563095853,0.952802538481456,236,"skintone:countryFrance"
"skintone:countryGermany",1.13847961032574,1.01428017050399,1.27540997773647,236,"skintone:countryGermany"
"(Intercept)",0.0028014050549495,0.00246835361287989,0.00317277895167681,237,"(Intercept)"
"skintone",1.17456651325802,1.09597458359418,1.25780773048968,237,"skintone"
"totalYellows",1.01343691091534,1.01039677760125,1.01650127400973,237,"totalYellows"
"height",1.08344360511461,1.00251410464103,1.17115094164467,237,"height"
"age",1.18049902634814,1.08661851157753,1.28278284734618,237,"age"
"wins.loss",0.799162259231715,0.74375272759344,0.857401349951403,237,"wins.loss"
"goals",1.15874016981776,1.05778093724654,1.26854497707986,237,"goals"
"posD",1.22088911434396,1.0820422785014,1.37771298761523,237,"posD"
"posG",1.728353669718,1.39380656757575,2.13625986174849,237,"posG"
"posM",0.732394972466604,0.641089474661267,0.836008118142503,237,"posM"
"countryEngland",0.844866762461095,0.749957820164375,0.950074183745288,237,"countryEngland"
"countryFrance",1.24289929514507,1.08197398316945,1.4238184797033,237,"countryFrance"
"countryGermany",0.83614666186477,0.740389477302729,0.94279634858945,237,"countryGermany"
"skintone:countryEngland",0.980828428536252,0.885520678776778,1.0859651227143,237,"skintone:countryEngland"
"skintone:countryFrance",0.87001630393123,0.770224342897891,0.981212346163916,237,"skintone:countryFrance"
"skintone:countryGermany",1.2049475138612,1.06832724426138,1.35552886509621,237,"skintone:countryGermany"
"(Intercept)",0.00274222923311968,0.00241908360828824,0.0031020136760694,238,"(Intercept)"
"skintone",1.11438022938493,1.04028421982213,1.1926300162924,238,"skintone"
"totalYellows",1.01280777306407,1.00987809625839,1.01575861405243,238,"totalYellows"
"height",1.08950716548601,1.01146972749142,1.17375615461442,238,"height"
"age",1.16378660425394,1.07256895195966,1.26297443248302,238,"age"
"wins.loss",0.787948474223474,0.734278487059594,0.844421325608492,238,"wins.loss"
"goals",1.14281186426026,1.04945213399558,1.24364495727709,238,"goals"
"posD",1.23437978548663,1.09491125770209,1.3918342270111,238,"posD"
"posG",1.40785015432656,1.13543876875549,1.73831135732019,238,"posG"
"posM",0.803757934365537,0.70764174580194,0.912428306153342,238,"posM"
"countryEngland",0.890738215672756,0.794094323659282,0.997638644617259,238,"countryEngland"
"countryFrance",1.1516810433444,0.997761710599552,1.32442745169534,238,"countryFrance"
"countryGermany",0.811024798994023,0.721629707262282,0.910132531876811,238,"countryGermany"
"skintone:countryEngland",1.04634429914513,0.948170453744867,1.15442157973673,238,"skintone:countryEngland"
"skintone:countryFrance",0.870558823381009,0.765727950220834,0.987398232499127,238,"skintone:countryFrance"
"skintone:countryGermany",1.15205614868061,1.0276179069091,1.28871607690677,238,"skintone:countryGermany"
"(Intercept)",0.00278279242105289,0.00245530370817365,0.00314751216906473,239,"(Intercept)"
"skintone",1.1144979590624,1.04257451590814,1.19038696718136,239,"skintone"
"totalYellows",1.01294234955896,1.01000772392604,1.01589678386536,239,"totalYellows"
"height",1.06261298870794,0.985344934113998,1.14614435357091,239,"height"
"age",1.17293612568604,1.0806707467273,1.27329184327377,239,"age"
"wins.loss",0.787616312432134,0.733959910932231,0.843934314740165,239,"wins.loss"
"goals",1.14088638663924,1.04296005457364,1.24622477458894,239,"goals"
"posD",1.22347279325933,1.0848999052242,1.37991904811915,239,"posD"
"posG",1.67420881167819,1.34423717431584,2.07690916522473,239,"posG"
"posM",0.743572243838654,0.653623987917765,0.84532559603656,239,"posM"
"countryEngland",0.906986938264639,0.807170628670889,1.01740309005383,239,"countryEngland"
"countryFrance",1.26335099581662,1.10543532925023,1.43988754867344,239,"countryFrance"
"countryGermany",0.774582049668154,0.686627730470421,0.872224069343127,239,"countryGermany"
"skintone:countryEngland",1.00492829680265,0.909314314554301,1.11005379142567,239,"skintone:countryEngland"
"skintone:countryFrance",0.856757677360266,0.759908022461764,0.964107496524361,239,"skintone:countryFrance"
"skintone:countryGermany",1.1905354360672,1.05965311558199,1.33404413434445,239,"skintone:countryGermany"
"(Intercept)",0.00282351428862598,0.00247964674351103,0.00320830402491013,240,"(Intercept)"
"skintone",1.12665680593114,1.05081453544871,1.20698590424915,240,"skintone"
"totalYellows",1.01349245786985,1.01031813091798,1.01669348593186,240,"totalYellows"
"height",1.06288757967544,0.98446897769895,1.1476832871331,240,"height"
"age",1.17986355195965,1.08628873064043,1.28175734111982,240,"age"
"wins.loss",0.798388223539929,0.745579639059753,0.853877174504282,240,"wins.loss"
"goals",1.16210024324119,1.06980394647396,1.2620577965562,240,"goals"
"posD",1.18968486691202,1.05389950876302,1.3429969361746,240,"posD"
"posG",1.75987841989643,1.42170246067008,2.17230527318974,240,"posG"
"posM",0.73067964878858,0.641064402752456,0.832122038424355,240,"posM"
"countryEngland",0.882334799604138,0.786661446165348,0.98812441334478,240,"countryEngland"
"countryFrance",1.2179315195088,1.06757689777302,1.38627203721892,240,"countryFrance"
"countryGermany",0.82225476752273,0.727535811808139,0.927757864473661,240,"countryGermany"
"skintone:countryEngland",1.00757966875394,0.909522497551081,1.11572526761092,240,"skintone:countryEngland"
"skintone:countryFrance",0.856241715494818,0.759615388071063,0.963581529813223,240,"skintone:countryFrance"
"skintone:countryGermany",1.19734038103779,1.06145670143403,1.34723215332131,240,"skintone:countryGermany"
"(Intercept)",0.00281134792993652,0.00247588325552239,0.00318572340508747,241,"(Intercept)"
"skintone",1.14035026216313,1.06597039301535,1.21897962050398,241,"skintone"
"totalYellows",1.01306838653599,1.01003302172768,1.01612672425629,241,"totalYellows"
"height",1.05381230382488,0.977568596221977,1.13617933938378,241,"height"
"age",1.15030900227314,1.06074581048648,1.24757142505113,241,"age"
